,Sentence,Label
22446,storyid=1310766,0
22447,storyid=3841490,0
22448,storyid=1872622,0
22449,storyid=1872620,0
22450,f=145,0
22451,storyid=5488463,0
22452,page=autism.html,0
22453,pid=1.7.8.1&amp;inq_key=14583&amp;action=detail&amp;libid=211,0
22454,id=1925018&amp;page=1,0
22455,aid=1141,0
22456,ep=16&amp;groupid=252499&amp;ck=,0
22457,tabid=153,0
22458,storyid=922834,0
22459,ring=autismsupport;action=list,0
22460,ring=bb1,0
22461,ring=fwt4c,0
22462,ring=jayna,0
22463,ring=autismring,0
22464,ring=autfriends,0
22465,f=128,0
22466,dest=%2fgroup%2fborderline_beepers%2f,0
22467,f=138&amp;sid=d4709ede94b4b8dc11890b3f9ecb6868,0
22468,chunkiid=96685,0
22469,id=hurshim_pbgc&amp;printsec=frontcover&amp;dq=schizotypal,0
22470,name=m,0
22471,id=8888&amp;parent=11973,0
22472,chanid=sa006&amp;articleid=000ee239-6805-1fd5-a23683414b7f0000,0
22473,type=doc&amp;id=482&amp;cn=8&amp;phpsessid=b810dea62879411b193d759fb315ceb6,0
22474,file=/jhh/journal/v15/n8/abs/1001231a.html,0
22475,bv_usebvcookie=yes&amp;channelname=left_navigation%2f500%40caregivers_roadmap,0
22476,boardid=13050,0
22477,type=doc&amp;id=522&amp;cn=112,0
22478,type=doc&amp;id=591&amp;cn=112,0
22479,catid=8,0
22480,articleid=0006af90-5bc7-1e1b-8b3b809ec588eedf,0
22481,usernum=3996059944,0
22482,section=your_local_nami,0
22483,micrositeid=241,0
22484,rsssource=rss_public,0
22485,topic=m,0
22486,topic=m&amp;output=rss,0
22487,c_id=204,0
22488,id=1027,0
22489,topicid=1027,0
22490,format=rss,0
22491,pageid=667,0
22492,pageid=876,0
22493,pageid=962,0
22494,jid=cqh,0
22495,jid=thc,0
22496,page=cattails,0
22497,dept=nsgdept2und,0
22498,fcode=08&amp;dcode=071&amp;divcode=0,0
22499,searchterm=annual%20conference,0
22500,id=1941,0
22501,page=7497,0
22502,page=417,0
22503,research_id=7,0
22504,discipline=pan,0
22505,durki=58,0
22506,key=nursing%20and%20health,0
22507,action=viewone&amp;id=17,0
22508,refid=761577963,0
22509,id=745,0
22510,file=ml_fairchild_bkp,0
22511,category=history&amp;subcategory=our+people&amp;articleid=184,0
22512,pg=1&amp;id=15639,0
22513,a=1104&amp;q=432883,0
22514,agency=nursingboard,0
22515,pageid=eohhs2subtopic&amp;l=5&amp;l0=home&amp;l1=provider&amp;l2=certification%2c+licensure%2c+and+registration&amp;l3=occupational+and+professional&amp;l4=nursing&amp;sid=eeohhs2,0
22516,an=1&amp;subarticlenbr=35,0
22517,an=1&amp;subarticlenbr=47,0
22518,journal_id=54016,0
22519,action=searchdb&amp;searchdbfor=home&amp;id=apnu,0
22520,jhome.html,0
22521,ref=0309-2402&amp;site=1,0
22522,ref=1445-8330,0
22523,ref=1322-7114&amp;site=1,0
22524,isbn=08825963,0
22525,isbn=08971897,0
22526,action=searchdb&amp;searchdbfor=home&amp;id=en,0
22527,action=searchdb&amp;searchdbfor=home&amp;id=gn,0
22528,action=searchdb&amp;searchdbfor=home&amp;id=ph,0
22529,action=searchdb&amp;searchdbfor=home&amp;id=vn,0
22530,action=searchdb&amp;searchdbfor=home&amp;id=jpnu,0
22531,action=searchdb&amp;searchdbfor=home&amp;id=no,0
22532,ref=1539-0136,0
22533,prodid=journal201821,0
22534,ring=ruralhealth,0
22535,identifier=1148,0
22536,show=nav.10013,0
22537,journal_id=54013,0
22538,ring=hospice,0
22539,openview,0
22540,navid=3590,0
22541,f=40,0
22542,xmlfilepath=journals/ijanp/front.xml,0
22543,site=chapter2201,0
22544,ref=1351-0126&amp;site=1,0
22545,m=5,0
22546,site=vanderbiltnursing&amp;doc=9376,0
22547,aid=6873,0
22548,ring=dcnep,0
22549,ring=studentnurse,0
22550,identifier=4777,0
22551,id=1917,0
22552,pagename=dc_foods_home,0
22553,modecode=12354500,0
22554,id=1140&amp;header=t_nut.gif&amp;caller=459,0
22555,docid=9673,0
22556,info_center=14&amp;tax_level=1,0
22557,_from=www.healthandsafetycentre.org,0
22558,p_table=standards&amp;p_id=10051,0
22559,p_table=federal_register&amp;p_id=16305,0
22560,pricat=1&amp;subcat=1d,0
22561,a=201&amp;q=68631&amp;landirnav=%7c,0
22562,dn=9428e839-c6e6-42ab-831b-f737e314590c,0
22563,dn=5a2b827b-3b7e-42b6-acc6-8b951ece96ae,0
22564,tabid=74,0
22565,kategori=srdeadly01&amp;dato=19990328&amp;lopenr=9999099&amp;ref=ar,0
22566,idnumber=29,0
22567,f=121,0
22568,c=*esac2,0
22569,card=btd00041.txt,0
22570,card=aprd00656,0
22571,card=aprd00772.txt,0
22572,fname=05092&amp;title=acetic+acid+%28intravesical%29+%28liquid%29+&amp;cid=htdrug,0
22573,fname=00835&amp;title=activase%28r%29%2c+see+%7calteplase+%28injection%29+%7c+&amp;cid=htdrug,0
22574,gn=altretamine,0
22575,formgroup=basenp_form_group&amp;dbname=nci&amp;dataaction=query_string&amp;field_type=text&amp;full_field_name=moltable.casrn&amp;field_value=61-78-9,0
22576,card=aprd00227.txt,0
22577,card=aprd00795.txt,0
22578,id=5014,0
22579,card=aprd00799.txt,0
22580,card=btd00029.txt,0
22581,t_crs=tb,0
22582,id=-1019936767,0
22583,documentid=772,0
22584,card=btd00051.txt,0
22585,card=aprd00661.txt,0
22586,card=aprd00329.txt,0
22587,card=aprd00809.txt,0
22588,z=1660_51062_6507_00_20,0
22589,id=-1818623927,0
22590,nic=anxiety_medication_tcas,0
22591,storyid=3862559,0
22592,wfid=3875750,0
22593,idcservice=ss_get_page&amp;usesecondary=true&amp;ssdocname=con019494&amp;sstargetnodeid=221,0
22594,id=2020278347,0
22595,subaction=search_str_dvh&amp;dvhsearchstring=bupropion&amp;search=search,0
22596,sql=select%20ppi%0a%09%09%09%09%20%20%20from%20tb_product_ppi%20%0a%09%09%09%09%20%20%20where%20ppi_seq%20=%2035&amp;key=ppi,0
22597,d=dmtuspv2&amp;c=7906&amp;p=~brihw|~st8124|~rwsihw000|~b*|,0
22598,cp-documentid=100078521,0
22599,service=srxleaflet&amp;function=getleaflet&amp;drugid=356&amp;dialect=english,0
22600,cat=infertility101&amp;id=1,0
22601,article_id=513,0
22602,section=about_medications&amp;template=/taggedpage/taggedpagedisplay.cfm&amp;tplid=51&amp;contentid=20850,0
22603,prodid=192,0
22604,ticker=insm&amp;script=410&amp;layout=0&amp;item_id=332626,0
22605,gn=dexrazoxane,0
22606,rss,0
22607,section=about_medications&amp;template=/taggedpage/taggedpagedisplay.cfm&amp;tplid=51&amp;contentid=20817,0
22608,article=134,0
22609,article=45,0
22610,cmd=retrieve&amp;db=pubmed&amp;list_uids=12037659&amp;dopt=abstract,0
22611,cmd=retrieve&amp;db=pubmed&amp;list_uids=11134690&amp;dopt=abstract,0
22612,ref=975941302,0
22613,name=news&amp;file=article&amp;sid=3443,0
22614,storyarticle=5226,0
22615,doc_id=848,0
22616,open&amp;id=48dde4a73e09a969852568880078c249&amp;count=10,0
22617,li=mni&amp;ag=y&amp;articlekey=774,0
22618,cc=7769,0
22619,service=srxleaflet&amp;function=getleaflet&amp;drugid=983&amp;dialect=english,0
22620,articleid=000520f8-6189-1c76-9b81809ec588ef21,0
22621,product=toprol&amp;country=us,0
22622,setsession=yes&amp;strguid=%7bb7167074-9e5a-4a19-92a9-707c1f9a922a%7d&amp;sid=255103290,0
22623,pagename=article&amp;node=&amp;contentid=a61282-2002jun16&amp;notfound=true,0
22624,artid=88,0
22625,artid=1681435,0
22626,open&amp;type=dgnews,0
22627,open&amp;type=dgdispatch,0
22628,maxtoshow=&amp;hits=10&amp;hits=10&amp;resultformat=&amp;titleabstract=orlistat+and+diabetes&amp;fulltext=orlistat+and+diabetes&amp;searchid=1007431647666_7796&amp;stored_search=&amp;firstindex=0,0
22629,pagename=article&amp;node=&amp;contentid=a41948-2001may3&amp;notfound=true,0
22630,fname=00972&amp;title=aredia%28r%29%2c+see+%7cpamidronate+%28injection%29+%7c+&amp;cid=htdrug,0
22631,fname=00280&amp;title=cylert%28r%29%2c+see+%7cpemoline+%28oral%29+%7c+&amp;cid=htdrug,0
22632,fname=usp0318.htm&amp;title=phentermine&amp;cid=htdrug,0
22633,id=1093992449,0
22634,fname=00017&amp;title=pilocarpine+(ophthalmic)+&amp;cid=htdrug,0
22635,fname=01178&amp;title=pimecrolimus+%28topical%29+&amp;cid=htdrug,0
22636,fname=00684&amp;title=pipracil%28r%29%2c+see+%7cpiperacillin+%28injection%29+%7c+&amp;cid=htdrug,0
22637,fname=00503&amp;title=condylox%2c+see+%7cpodofilox+%28topical%29+%7c+&amp;cid=htdrug,0
22638,fname=00822&amp;title=pramipexole+%28oral%29+&amp;cid=htdrug,0
22639,fname=00285&amp;title=probenecid+%28oral%29+&amp;cid=htdrug,0
22640,fname=01083&amp;title=progesterone+%28injection%29+&amp;cid=htdrug,0
22641,keywords=%5c&amp;change_search=gnclibrary&amp;pre=&amp;post=&amp;contentid=1371006&amp;lang=en,0
22642,id=1-16483&amp;name=selegiline+hcl+oral&amp;drugtype=1&amp;menuid=pem&amp;classid=n&amp;generalstatement=n,0
22643,section=about_medications&amp;template=/taggedpage/taggedpagedisplay.cfm&amp;tplid=51&amp;contentid=20851,0
22644,section=about_medications&amp;template=/taggedpage/taggedpagedisplay.cfm&amp;tplid=51&amp;contentid=20821,0
22645,pageid=eohhs2subtopic&amp;l=5&amp;l0=home&amp;l1=provider&amp;l2=certification%2c+licensure%2c+and+registration&amp;l3=occupational+and+professional&amp;l4=pharmacy&amp;sid=eeohhs2,0
22646,id=633,0
22647,username=boulderdoula,0
22648,region=us+-+nc&amp;doulas=both&amp;x=14&amp;y=3,0
22649,p=mec,0
22650,tabid=147,0
22651,catlvl=3&amp;catid=981,0
22652,durki=27949,0
22653,documentid=530,0
22654,degree=aas.respirator.care,0
22655,cat=31&amp;st=ne,0
22656,cfid=641171&amp;cftoken=76653239,0
22657,objectid=72016262-bdb7-ceba-fa60e922b18c2540,0
22658,dbfield=vaccine&amp;actionfield=startup,0
22659,article=845,0
22660,catlvl=3&amp;catid=1532,0
22661,section=6&amp;pagenum=301,0
22662,c=44,0
22663,pageid=23,0
22664,pageid=24,0
22665,pageid=25,0
22666,pageid=116,0
22667,catid=155,0
22668,pageid=315&amp;smenuid=314,0
22669,name=sections&amp;op=viewarticle&amp;artid=28,0
22670,name=sections&amp;op=viewarticle&amp;artid=24,0
22671,view=13,0
22672,nid=24,0
22673,section=1,0
22674,page=83,0
22675,page_id=335,0
22676,alias=www.denvergov.org/firedepartment,0
22677,p=67,0
22678,entityname=fire&amp;entitynameenumvalue=17,0
22679,dep_id=2753&amp;menuid=2815,0
22680,deptnum=12,0
22681,pageid=7719,0
22682,page=dept_fire_ems,0
22683,pageid=83,0
22684,pageid=46,0
22685,type=b_basic&amp;sec=%7bb870f51b-5331-47b3-b6f6-5fec8a9991bf%7d,0
22686,_pageid=133&amp;_dad=cop&amp;_schema=portal30&amp;_type=site&amp;_fsiteid=87&amp;_fid=24191&amp;_fnavbarid=10716&amp;_fnavbarsiteid=87&amp;_fedit=0&amp;_fmode=2&amp;_fdisplaymode=1&amp;_fcalledfrom=1&amp;_fdisplayurl=,0
22687,type=b_basic&amp;sec={95a6cbd4-51ca-430f-ac2f-41f6177c050b},0
22688,type=b_basic&amp;sec=%7b35580c9b-3537-40cd-bbe3-827039b063d7%7d,0
22689,menu=2217,0
22690,type=b_basic&amp;sec=%7b0b7878d5-52dc-4802-bf76-61f308a38c4c%7d,0
22691,nid=133,0
22692,type=b_basic&amp;sec={0ec870d6-ae25-4513-915a-5224ab3ad0eb},0
22693,type=b_basic&amp;sec={631faa1e-e7b5-49b7-a923-98338cea09e4},0
22694,type=b_basic&amp;sec={a1d28da8-0b1c-4590-bb3d-7bf894565661},0
22695,page_id=53,0
22696,menuname=fire,0
22697,nid=114&amp;cid=411,0
22698,pageid=64,0
22699,nid=38,0
22700,menuid=2820&amp;sub1menuid=2832&amp;sub2menuid=2886&amp;cid=3537,0
22701,section_id=1827&amp;department=fire,0
22702,topic=040026,0
22703,page=79,0
22704,page=84,0
22705,page=33,0
22706,docid=90,0
22707,nid=158,0
22708,org_id=85,0
22709,dir=fire&amp;tile=ems.htm,0
22710,display=graphics&amp;menulevel=13,0
22711,pagename=staunton_aux,0
22712,sectionid=17,0
22713,catid=250,0
22714,ring=coastguard&amp;id=1&amp;hub,0
22715,sv=&amp;category=home&amp;title=index,0
22716,org_id=202,0
22717,durki=7946,0
22718,jid=hyg,0
22719,catlvl=3&amp;catid=995,0
22720,article_id=zzzsen9ya7c&amp;sub_cat=104,0
22721,article_id=zzz7iv4o97c&amp;sub_cat=104,0
22722,doc_id=3636,0
22723,docid=fa00056,0
22724,owner=ips,0
22725,/mainmenu.htm,0
22726,page=713,0
22727,classificationid=30&amp;typeclassificationid=2,0
22728,itemid=20206,0
22729,id=5357,0
22730,article=501,0
22731,catlvl=3&amp;catid=1445,0
22732,page_id=28,0
22733,cat=11&amp;topic=154,0
22734,articleid=64,0
22735,fuseaction=home.content&amp;id=490,0
22736,menuitemid=595,0
22737,name=pregnancy%20counseling%20services,0
22738,id=26680&amp;from=home,0
22739,info_id=67,0
22740,section_id=s00000000291&amp;user_id=uu0000000688,0
22741,option=com_content&amp;task=section&amp;id=16&amp;itemid=67,0
22742,pagetoshow=crisispregnancy.cfm,0
22743,&amp;pid=363&amp;srcid=346,0
22744,&amp;pid=516&amp;srcid=724,0
22745,do=p_maternity,0
22746,page=18,0
22747,article=64,0
22748,topicid=1400,0
22749,cat=&amp;id=133,0
22750,cat=&amp;id=91,0
22751,sid=29,0
22752,cat=insurance101&amp;id=17,0
22753,f=60,0
22754,cat=femaleinfertility&amp;id=164,0
22755,action=detail&amp;report_id=8,0
22756,action=topics&amp;number=71,0
22757,page=forum_infertility,0
22758,boardid=23223,0
22759,storyid=1010553,0
22760,redir_404=yes&amp;,0
22761,t=misoprostol,0
22762,storyid=5311258,0
22763,svarqvp2=0&amp;componentid=179271&amp;sourcepageid=139724,0
22764,document=2000/ong11779fla.htm,0
22765,storyid=4630848,0
22766,ijkey=1bcd0598283859b00e44ed0e1b4506d929e6874c&amp;keytype2=tf_ipsecsha,0
22767,pid=2839&amp;cob=home,0
22768,id=2013659147,0
22769,svarqvp2=0&amp;componentid=182215&amp;sourcepageid=139724,0
22770,storyid=6907000,0
22771,op=modload&amp;name=news&amp;file=article&amp;sid=48,0
22772,c=1&amp;s=25&amp;p=221,0
22773,disname=hyperemesis%20gravidarum%20,0
22774,op=modload&amp;name=news&amp;file=article&amp;sid=54,0
22775,article=2064,0
22776,article=154,0
22777,lastselectedguid={5fe84e90-bc77-4056-a91c-9531713ca348},0
22778,link_id=94,0
22779,ring=preemie&amp;list,0
22780,ring=cyberpreemie,0
22781,id=21&amp;action=detail&amp;ref=117,0
22782,id_article=5113,0
22783,pageid=287&amp;reportid=525,0
22784,qt=sexual%20dysfunction%20in%20women&amp;alt=sh,0
22785,itemid=12641,0
22786,artid=116402&amp;blobtype=pdf,0
22787,rid=hstat,0
22788,nav=440,0
22789,menuitemid=171,0
22790,currently_selected_id=7,0
22791,id=15426,0
22792,c=210795&amp;t=8470&amp;p=~brihw|~st333|~rwsihw000|~b*|&amp;d=dmtjhnewsarchive,0
22793,category=37,0
22794,catlvl=3&amp;catid=979,0
22795,ref=0275-5408,0
22796,id=34997,0
22797,newsid=8347,0
22798,articlekey=23592,0
22799,id=17573,0
22800,id=0411b,0
22801,newsid=13870,0
22802,&amp;xsl:onlynew=1,0
22803,id=6178,0
22804,newsid=22188,0
22805,article=70350009,0
22806,storyid=11722,0
22807,maxtoshow=&amp;hits=10&amp;hits=10&amp;resultformat=1&amp;andorexacttitle=and&amp;titleabstract=coffee+diabetes&amp;andorexacttitleabs=and&amp;andorexactfulltext=and&amp;searchid=1088924281512_19&amp;stored_search=&amp;firstindex=0&amp;sortspec=relevance&amp;fdate=1/1/2002&amp;resourcetype=123410&amp;journalcode=annintmed,0
22808,tname=foodspice&amp;dbid=130,0
22809,sitearea=nws&amp;viewmode=print&amp;,0
22810,tname=george&amp;dbid=79,0
22811,cmd=retrieve&amp;db=pubmed&amp;list_uids=11519053&amp;dopt=abstract,0
22812,cmd=retrieve&amp;db=pubmed&amp;list_uids=6804198&amp;dopt=abstract,0
22813,reference=ip/02/604&amp;format=html&amp;aged=0&amp;language=en&amp;guilanguage=en,0
22814,in_article_id=104616&amp;in_page_id=179,0
22815,id2=4241&amp;id3=ma,0
22816,page=news&amp;storyid=4192,0
22817,opendocument&amp;c=smoking%20related%20disorders&amp;count=10&amp;id=48dde4a73e09a969852568880078c249,0
22818,site=to&amp;date=20020520&amp;category=columnist29&amp;artno=105190069&amp;ref=ar,0
22819,cmd=retrieve&amp;db=pubmed&amp;list_uids=10675383&amp;dopt=abstract,0
22820,page=newsdetail&amp;ap=93&amp;id=8933,0
22821,c=2&amp;s=34&amp;id=474,0
22822,patent,0
22823,bigone,0
22824,docid=ft8489p25j&amp;chunk.id=d0e2507,0
22825,deid=2835,0
22826,c=2&amp;s=34&amp;id=479,0
22827,main=information.php3%3fpage%3d2,0
22828,article_id=zzz1ubhwq7c&amp;sub_cat=29,0
22829,cmd=retrieve&amp;db=pubmed&amp;list_uids=7494230&amp;dopt=abstract,0
22830,d=dmticnnews,0
22831,ascribeid=20021024.133604&amp;time=14%2054%20pdt&amp;year=2002&amp;public=1,0
22832,objectid=bdfa0d03-f8d7-42b2-a8d23038227f0f3a&amp;locid=,0
22833,c=3&amp;s=8&amp;ss=23&amp;id=616,0
22834,title=skoal_urban_cowboy,0
22835,file=/chronicle/archive/2000/08/10/ed9161.dtl,0
22836,cmd=retrieve&amp;db=pubmed&amp;list_uids=8944002&amp;dopt=abstract,0
22837,cmd=retrieve&amp;db=pubmed&amp;list_uids=9017004&amp;dopt=abstract,0
22838,c=1&amp;s=25,0
22839,cmd=retrieve&amp;db=pubmed&amp;list_uids=11484800&amp;dopt=abstract,0
22840,c=3&amp;s=13&amp;ss=22&amp;id=1179,0
22841,id=1&amp;display=rednews/2002/12/13/build/local/68-smoking.inc,0
22842,identifier=4545,0
22843,identifier=4521,0
22844,cmd=retrieve&amp;db=pubmed&amp;list_uids=1984876&amp;dopt=abstract,0
22845,ijkey=zdkc.10ii15r6,0
22846,ijkey=s5i8mmfh77ige,0
22847,slug=smok&amp;date=19990818,0
22848,cmd=retrieve&amp;db=pubmed&amp;list_uids=9618392&amp;dopt=abstract,0
22849,docid=ft8489p25j&amp;chunk.id=d0e1246,0
22850,key=284,0
22851,cat_id=77,0
22852,catalog_name=gpn&amp;gradelevel=&amp;topic=&amp;subject=&amp;keyword=smoking,0
22853,ring=cpr,0
22854,action=topics&amp;number=122,0
22855,usernum=151263616&amp;cpv=1,0
22856,ring=orgtx;list,0
22857,ring=knyteshade,0
22858,page=59&amp;cat=0&amp;cp=nutrio,0
22859,230@@.ee91832,0
22860,id=-758120441,0
22861,durki=26844,0
22862,bid=77,0
22863,article=1259,0
22864,catlvl=3&amp;catid=1008,0
22865,article=3536,0
22866,id=1288699910,0
22867,article=145,0
22868,identifier=4658,0
22869,article=899,0
22870,action=story&amp;story=53064,0
22871,article=3090,0
22872,article=152,0
22873,id=9573,0
22874,topic=2,0
22875,article=2299,0
22876,article=189,0
22877,article=1086,0
22878,categoryid=/templatedata/lhj/category/data/sexualhealth.xml,0
22879,pid=49,0
22880,article=3152,0
22881,article=3409,0
22882,dailyid=24,0
22883,pagename=article&amp;node=&amp;contentid=a2379-2001apr10&amp;notfound=true,0
22884,tdo_code=pollay_ads&amp;brand=&amp;marketing_type=&amp;type=&amp;company=&amp;date_begin=&amp;date_end=&amp;pattern=women&amp;records_per_page=10&amp;sorted_by=&amp;submit.x=55&amp;submit.y=17,0
22885,tdo_code=pollay_ads&amp;brand=virginia+slims&amp;marketing_type=&amp;type=&amp;company=&amp;date_begin=&amp;date_end=&amp;pattern=&amp;records_per_page=10&amp;sorted_by=&amp;submit.x=60&amp;submit.y=9,0
22886,db=pubmed&amp;cmd=retrieve&amp;list_uids=1728734&amp;dopt=citation,0
22887,file=/chronicle/archive/1999/12/01/mn90924.dtl,0
22888,article=4259,0
22889,opendocument&amp;subsid=fde48c5aaaa580e785256bd5007e630b&amp;lan=english,0
22890,_ob=articleurl&amp;_udi=b6t9c-4b1xyvh-1&amp;_user=10&amp;_handle=w-wa-a-a-wu-mssaywa-uuw-audzabawda-wwdzaavcy-wu-u&amp;_fmt=summary&amp;_coverdate=02%2f29%2f2004&amp;_rdoc=1&amp;_orig=browse&amp;_srch=%23toc%235111%232004%23999569997%23476426!&amp;_cdi=5111&amp;view=c&amp;_acct=c000050221&amp;_version=1&amp;_urlversion=0&amp;_userid=10&amp;md5=a278f79493eda7e7540030ac4fe8f007,0
22891,id=16101558,0
22892,id1=12&amp;startat=1&amp;--wosectionsdatarq=12&amp;--sectionsword=ww,0
22893,id1=21&amp;startat=1&amp;--wosectionsdatarq=21&amp;--sectionsword=ww,0
22894,r=protection,0
22895,smod=8,0
22896,r=donotcall,0
22897,programid=536884657&amp;id=-536881350&amp;agency=commerce,0
22898,l=109708&amp;c=18194&amp;q=285064&amp;a=1629,0
22899,sectionid=143,0
22900,q=cache:jq_zrtookkgj:www.cesa.org.uk/assets/downloads/deep_fat_fryers_-_how_to_buy.doc+fryers&amp;hl=en&amp;ct=clnk&amp;cd=32&amp;gl=uk,0
22901,section=dishwashers,0
22902,ts_id=5976&amp;text_type=t&amp;text_page=1&amp;mscssid=crp966w0tjw98kk1ag5anw1sb0fg1qj6,0
22903,/features/greenbuilding/ehouse/ehouse.html,0
22904,cid=27,0
22905,cid=25,0
22906,lgnf=y&amp;msg=1533.1,0
22907,c=clotheswash.pr_clothes_washers,0
22908,id=104416&amp;catid=100168&amp;tid=100008&amp;p=1,0
22909,i=5017887&amp;t=netflix-eliminates-user-profiles-infuriates-customers,0
22910,s=probs,0
22911,zip=&amp;src=map,0
22912,make=acura,0
22913,make=audi,0
22914,make=bmw,0
22915,make=buick,0
22916,make=cadillac,0
22917,make=chevrolet,0
22918,make=chrysler,0
22919,make=dodge,0
22920,make=ford,0
22921,make=gmc,0
22922,make=honda,0
22923,make=hyundai,0
22924,make=infiniti,0
22925,make=isuzu,0
22926,make=jaguar,0
